Province,Country/Region,Latitude,Longitude,Date,Confirmed,Deaths,Recovered
"Hong Kong",China,22.3,114.2,2020-05-17,3,0,2
"Hong Kong",China,22.3,114.2,2020-05-18,0,0,1
"Hong Kong",China,22.3,114.2,2020-05-19,0,0,0
"Hong Kong",China,22.3,114.2,2020-05-20,0,0,0
"Hong Kong",China,22.3,114.2,2020-05-21,0,0,0
"Hong Kong",China,22.3,114.2,2020-05-22,10,0,4
"Hong Kong",China,22.3,114.2,2020-05-23,0,0,0
"Hong Kong",China,22.3,114.2,2020-05-24,0,0,1
"Hong Kong",China,22.3,114.2,2020-05-25,0,0,0
"Hong Kong",China,22.3,114.2,2020-05-26,0,0,3
"Hong Kong",China,22.3,114.2,2020-05-27,1,0,1
"Hong Kong",China,22.3,114.2,2020-05-28,0,0,1
"Hong Kong",China,22.3,114.2,2020-05-29,13,0,0
"Hong Kong",China,22.3,114.2,2020-05-30,3,0,1
"Hong Kong",China,22.3,114.2,2020-05-31,2,0,1
"Hong Kong",China,22.3,114.2,2020-06-01,3,0,0
"Hong Kong",China,22.3,114.2,2020-06-02,6,0,1
"Hong Kong",China,22.3,114.2,2020-06-03,0,0,1
"Hong Kong",China,22.3,114.2,2020-06-04,6,0,3
"Hong Kong",China,22.3,114.2,2020-06-05,3,0,3
"Hong Kong",China,22.3,114.2,2020-06-06,3,0,3
"Hong Kong",China,22.3,114.2,2020-06-07,1,0,1
"Hong Kong",China,22.3,114.2,2020-06-08,1,0,0
"Hong Kong",China,22.3,114.2,2020-06-09,0,0,1
"Hong Kong",China,22.3,114.2,2020-06-10,0,0,1
"Hong Kong",China,22.3,114.2,2020-06-11,0,0,4
"Hong Kong",China,22.3,114.2,2020-06-12,1,0,5
"Hong Kong",China,22.3,114.2,2020-06-13,1,0,1
"Hong Kong",China,22.3,114.2,2020-06-14,0,0,6
"Hong Kong",China,22.3,114.2,2020-06-15,3,0,0
"Hong Kong",China,22.3,114.2,2020-06-16,0,0,2
"Hong Kong",China,22.3,114.2,2020-06-17,8,0,2
"Hong Kong",China,22.3,114.2,2020-06-18,4,0,1
"Hong Kong",China,22.3,114.2,2020-06-19,0,0,0
"Hong Kong",China,22.3,114.2,2020-06-20,4,1,5
"Hong Kong",China,22.3,114.2,2020-06-21,3,0,1
"Hong Kong",China,22.3,114.2,2020-06-22,30,0,0
"Hong Kong",China,22.3,114.2,2020-06-23,16,1,5
"Hong Kong",China,22.3,114.2,2020-06-24,2,0,3
"Hong Kong",China,22.3,114.2,2020-06-25,14,1,2
"Hong Kong",China,22.3,114.2,2020-06-26,3,0,3
"Hong Kong",China,22.3,114.2,2020-06-27,1,0,4
"Hong Kong",China,22.3,114.2,2020-06-28,2,0,9
"Hong Kong",China,22.3,114.2,2020-06-29,4,0,1
"Hong Kong",China,22.3,114.2,2020-06-30,2,0,2
"Hong Kong",China,22.3,114.2,2020-07-01,28,0,10
"Hong Kong",China,22.3,114.2,2020-07-02,9,0,3
"Hong Kong",China,22.3,114.2,2020-07-03,5,0,5
"Hong Kong",China,22.3,114.2,2020-07-04,11,0,20
"Hong Kong",China,22.3,114.2,2020-07-05,10,0,11
"Hong Kong",China,22.3,114.2,2020-07-06,17,0,1
"Hong Kong",China,22.3,114.2,2020-07-07,14,0,4
"Hong Kong",China,22.3,114.2,2020-07-08,24,0,6
"Hong Kong",China,22.3,114.2,2020-07-09,42,0,0
"Hong Kong",China,22.3,114.2,2020-07-10,0,0,0
"Hong Kong",China,22.3,114.2,2020-07-11,66,0,30
"Hong Kong",China,22.3,114.2,2020-07-12,38,0,17
"Hong Kong",China,22.3,114.2,2020-07-13,0,0,0
"Hong Kong",China,22.3,114.2,2020-07-14,100,1,15
"Hong Kong",China,22.3,114.2,2020-07-15,19,2,12
"Hong Kong",China,22.3,114.2,2020-07-16,67,0,13
"Hong Kong",China,22.3,114.2,2020-07-17,58,1,10
"Hong Kong",China,22.3,114.2,2020-07-18,0,1,10
"Hong Kong",China,22.3,114.2,2020-07-19,64,0,20
"Hong Kong",China,22.3,114.2,2020-07-20,108,0,8
"Hong Kong",China,22.3,114.2,2020-07-21,73,2,22
"Hong Kong",China,22.3,114.2,2020-07-22,173,0,20
"Hong Kong",China,22.3,114.2,2020-07-23,118,1,35
"Hong Kong",China,22.3,114.2,2020-07-24,123,1,28
"Hong Kong",China,22.3,114.2,2020-07-25,133,2,48
"Hong Kong",China,22.3,114.2,2020-07-26,128,0,40
"Hong Kong",China,22.3,114.2,2020-07-27,145,4,0
"Hong Kong",China,22.3,114.2,2020-07-28,106,1,41
"Hong Kong",China,22.3,114.2,2020-07-29,118,1,64
"Hong Kong",China,22.3,114.2,2020-07-30,149,1,69
"Hong Kong",China,22.3,114.2,2020-07-31,121,2,91
"Hong Kong",China,22.3,114.2,2020-08-01,124,6,107
"Hong Kong",China,22.3,114.2,2020-08-02,115,2,101
"Hong Kong",China,22.3,114.2,2020-08-03,78,3,78
"Hong Kong",China,22.3,114.2,2020-08-04,80,4,104
"Hong Kong",China,22.3,114.2,2020-08-05,85,1,173
"Hong Kong",China,22.3,114.2,2020-08-06,95,3,144
"Hong Kong",China,22.3,114.2,2020-08-07,89,1,162
"Hong Kong",China,22.3,114.2,2020-08-08,69,0,135
"Hong Kong",China,22.3,114.2,2020-08-09,72,5,92
"Hong Kong",China,22.3,114.2,2020-08-10,69,3,70
"Hong Kong",China,22.3,114.2,2020-08-11,33,4,135
"Hong Kong",China,22.3,114.2,2020-08-12,62,4,137
"Hong Kong",China,22.3,114.2,2020-08-13,69,3,106
"Hong Kong",China,22.3,114.2,2020-08-14,48,1,97
"Hong Kong",China,22.3,114.2,2020-08-15,46,2,96
"Hong Kong",China,22.3,114.2,2020-08-16,74,0,61
"Hong Kong",China,22.3,114.2,2020-08-17,44,0,50
"Hong Kong",China,22.3,114.2,2020-08-18,36,2,78
"Hong Kong",China,22.3,114.2,2020-08-19,26,1,102
"Hong Kong",China,22.3,114.2,2020-08-20,18,3,48
"Hong Kong",China,22.3,114.2,2020-08-21,27,0,73
"Hong Kong",China,22.3,114.2,2020-08-22,26,2,74
"Hong Kong",China,22.3,114.2,2020-08-23,25,0,44
"Hong Kong",China,22.3,114.2,2020-08-24,9,0,34
"Hong Kong",China,22.3,114.2,2020-08-25,19,1,56
"Hong Kong",China,22.3,114.2,2020-08-26,24,1,53
"Hong Kong",China,22.3,114.2,2020-08-27,21,2,39
"Hong Kong",China,22.3,114.2,2020-08-28,13,3,49
"Hong Kong",China,22.3,114.2,2020-08-29,18,3,38
"Hong Kong",China,22.3,114.2,2020-08-30,15,1,33
"Hong Kong",China,22.3,114.2,2020-08-31,9,1,22
"Hong Kong",China,22.3,114.2,2020-09-01,12,1,38
"Hong Kong",China,22.3,114.2,2020-09-02,8,3,21
"Hong Kong",China,22.3,114.2,2020-09-03,8,1,30
"Hong Kong",China,22.3,114.2,2020-09-04,12,0,25
"Hong Kong",China,22.3,114.2,2020-09-05,7,0,37
"Hong Kong",China,22.3,114.2,2020-09-06,21,2,18
"Hong Kong",China,22.3,114.2,2020-09-07,11,2,13
"Hong Kong",China,22.3,114.2,2020-09-08,6,1,19
"Hong Kong",China,22.3,114.2,2020-09-09,6,0,14
"Hong Kong",China,22.3,114.2,2020-09-10,12,0,25
"Hong Kong",China,22.3,114.2,2020-09-11,12,0,16
"Hong Kong",China,22.3,114.2,2020-09-12,13,1,15
"Hong Kong",China,22.3,114.2,2020-09-13,19,0,17
"Hong Kong",China,22.3,114.2,2020-09-14,14,1,5
"Hong Kong",China,22.3,114.2,2020-09-15,4,1,11
"Hong Kong",China,22.3,114.2,2020-09-16,9,0,17
"Hong Kong",China,22.3,114.2,2020-09-17,9,0,19
"Hong Kong",China,22.3,114.2,2020-09-18,3,1,14
"Hong Kong",China,22.3,114.2,2020-09-19,13,0,12
"Hong Kong",China,22.3,114.2,2020-09-20,23,0,4
"Hong Kong",China,22.3,114.2,2020-09-21,6,0,5
"Hong Kong",China,22.3,114.2,2020-09-22,8,0,12
"Hong Kong",China,22.3,114.2,2020-09-23,3,1,20
"Hong Kong",China,22.3,114.2,2020-09-24,7,0,9
"Hong Kong",China,22.3,114.2,2020-09-25,2,1,7
"Hong Kong",China,22.3,114.2,2020-09-26,1,0,12
"Hong Kong",China,22.3,114.2,2020-09-27,6,0,9
"Hong Kong",China,22.3,114.2,2020-09-28,10,0,4
"Hong Kong",China,22.3,114.2,2020-09-29,4,0,17
"Hong Kong",China,22.3,114.2,2020-09-30,8,0,20
"Hong Kong",China,22.3,114.2,2020-10-01,10,0,10
"Hong Kong",China,22.3,114.2,2020-10-02,7,0,6
"Hong Kong",China,22.3,114.2,2020-10-03,4,0,6
"Hong Kong",China,22.3,114.2,2020-10-04,5,0,12
"Hong Kong",China,22.3,114.2,2020-10-05,11,0,3
"Hong Kong",China,22.3,114.2,2020-10-06,8,0,11
"Hong Kong",China,22.3,114.2,2020-10-07,11,0,10
"Hong Kong",China,22.3,114.2,2020-10-08,18,0,5
"Hong Kong",China,22.3,114.2,2020-10-09,8,0,16
"Hong Kong",China,22.3,114.2,2020-10-10,6,0,8
"Hong Kong",China,22.3,114.2,2020-10-11,7,0,5
"Hong Kong",China,22.3,114.2,2020-10-12,11,0,2
"Hong Kong",China,22.3,114.2,2020-10-13,8,0,10
"Hong Kong",China,22.3,114.2,2020-10-14,0,0,1
"Hong Kong",China,22.3,114.2,2020-10-15,12,0,11
"Hong Kong",China,22.3,114.2,2020-10-16,7,0,8
"Hong Kong",China,22.3,114.2,2020-10-17,17,0,12
"Hong Kong",China,22.3,114.2,2020-10-18,4,0,10
"Hong Kong",China,22.3,114.2,2020-10-19,15,0,9
"Hong Kong",China,22.3,114.2,2020-10-20,5,0,14
"Hong Kong",China,22.3,114.2,2020-10-21,8,0,8
"Hong Kong",China,22.3,114.2,2020-10-22,11,0,15
"Hong Kong",China,22.3,114.2,2020-10-23,4,0,10
"Hong Kong",China,22.3,114.2,2020-10-24,5,0,12
"Hong Kong",China,22.3,114.2,2020-10-25,6,0,6
"Hong Kong",China,22.3,114.2,2020-10-26,8,0,3
"Hong Kong",China,22.3,114.2,2020-10-27,5,0,3
"Hong Kong",China,22.3,114.2,2020-10-28,2,0,10
"Hong Kong",China,22.3,114.2,2020-10-29,3,0,10
"Hong Kong",China,22.3,114.2,2020-10-30,7,0,9
"Hong Kong",China,22.3,114.2,2020-10-31,3,0,7
"Hong Kong",China,22.3,114.2,2020-11-01,7,0,7
"Hong Kong",China,22.3,114.2,2020-11-02,6,0,6
"Hong Kong",China,22.3,114.2,2020-11-03,9,0,7
"Hong Kong",China,22.3,114.2,2020-11-04,3,1,9
"Hong Kong",China,22.3,114.2,2020-11-05,7,1,8
"Hong Kong",China,22.3,114.2,2020-11-06,6,0,5
"Hong Kong",China,22.3,114.2,2020-11-07,3,0,8
"Hong Kong",China,22.3,114.2,2020-11-08,10,0,5
"Hong Kong",China,22.3,114.2,2020-11-09,6,0,2
"Hong Kong",China,22.3,114.2,2020-11-10,9,1,7
"Hong Kong",China,22.3,114.2,2020-11-11,18,0,6
"Hong Kong",China,22.3,114.2,2020-11-12,23,0,11
"Hong Kong",China,22.3,114.2,2020-11-13,6,0,7
"Hong Kong",China,22.3,114.2,2020-11-14,8,0,10
"Hong Kong",China,22.3,114.2,2020-11-15,14,0,7
"Hong Kong",China,22.3,114.2,2020-11-16,8,0,4
"Hong Kong",China,22.3,114.2,2020-11-17,4,0,14
"Hong Kong",China,22.3,114.2,2020-11-18,9,0,12
"Hong Kong",China,22.3,114.2,2020-11-19,12,0,9
"Hong Kong",China,22.3,114.2,2020-11-20,26,0,6
"Hong Kong",China,22.3,114.2,2020-11-21,43,0,9
"Hong Kong",China,22.3,114.2,2020-11-22,68,0,11
"Hong Kong",China,22.3,114.2,2020-11-23,73,0,8
"Hong Kong",China,22.3,114.2,2020-11-24,80,0,7
"Hong Kong",China,22.3,114.2,2020-11-25,85,0,21
"Hong Kong",China,22.3,114.2,2020-11-26,81,0,5
"Hong Kong",China,22.3,114.2,2020-11-27,92,0,13
"Hong Kong",China,22.3,114.2,2020-11-28,84,1,15
"Hong Kong",China,22.3,114.2,2020-11-29,115,0,12
"Hong Kong",China,22.3,114.2,2020-11-30,76,0,4
"Hong Kong",China,22.3,114.2,2020-12-01,82,0,17
"Hong Kong",China,22.3,114.2,2020-12-02,103,1,33
"Hong Kong",China,22.3,114.2,2020-12-03,90,1,29
"Hong Kong",China,22.3,114.2,2020-12-04,112,1,42
"Hong Kong",China,22.3,114.2,2020-12-05,101,0,46
"Hong Kong",China,22.3,114.2,2020-12-06,95,0,56
"Hong Kong",China,22.3,114.2,2020-12-07,78,0,59
"Hong Kong",China,22.3,114.2,2020-12-08,100,0,70
"Hong Kong",China,22.3,114.2,2020-12-09,104,2,87
"Hong Kong",China,22.3,114.2,2020-12-10,112,0,117
"Hong Kong",China,22.3,114.2,2020-12-11,86,0,96
"Hong Kong",China,22.3,114.2,2020-12-12,69,1,118
"Hong Kong",China,22.3,114.2,2020-12-13,95,2,88
"Hong Kong",China,22.3,114.2,2020-12-14,82,3,64
"Hong Kong",China,22.3,114.2,2020-12-15,98,3,79
"Hong Kong",China,22.3,114.2,2020-12-16,82,0,94
"Hong Kong",China,22.3,114.2,2020-12-17,96,2,95
"Hong Kong",China,22.3,114.2,2020-12-18,70,4,94
"Hong Kong",China,22.3,114.2,2020-12-19,109,0,109
"Hong Kong",China,22.3,114.2,2020-12-20,74,1,100
"Hong Kong",China,22.3,114.2,2020-12-21,85,1,73
"Hong Kong",China,22.3,114.2,2020-12-22,63,1,85
"Hong Kong",China,22.3,114.2,2020-12-23,53,1,117
"Hong Kong",China,22.3,114.2,2020-12-24,71,2,91
"Hong Kong",China,22.3,114.2,2020-12-25,57,1,114
"Hong Kong",China,22.3,114.2,2020-12-26,59,0,77
"Hong Kong",China,22.3,114.2,2020-12-27,70,1,80
"Hong Kong",China,22.3,114.2,2020-12-28,61,4,52
"Hong Kong",China,22.3,114.2,2020-12-29,53,2,90
"Hong Kong",China,22.3,114.2,2020-12-30,54,4,106
"Hong Kong",China,22.3,114.2,2020-12-31,68,1,91
"Hong Kong",China,22.3,114.2,2021-01-01,42,0,99
"Hong Kong",China,22.3,114.2,2021-01-02,35,2,56
"Hong Kong",China,22.3,114.2,2021-01-03,41,0,43
"Hong Kong",China,22.3,114.2,2021-01-04,53,3,44
"Hong Kong",China,22.3,114.2,2021-01-05,32,0,72
"Hong Kong",China,22.3,114.2,2021-01-06,25,1,74
"Hong Kong",China,22.3,114.2,2021-01-07,33,0,57
"Hong Kong",China,22.3,114.2,2021-01-08,45,1,49
"Hong Kong",China,22.3,114.2,2021-01-09,59,2,67
"Hong Kong",China,22.3,114.2,2021-01-10,31,1,49
"Hong Kong",China,22.3,114.2,2021-01-11,41,1,45
"Hong Kong",China,22.3,114.2,2021-01-12,60,1,56
"Hong Kong",China,22.3,114.2,2021-01-13,42,1,60
"Hong Kong",China,22.3,114.2,2021-01-14,29,0,47
"Hong Kong",China,22.3,114.2,2021-01-15,38,0,53
"Hong Kong",China,22.3,114.2,2021-01-16,50,1,40
"Hong Kong",China,22.3,114.2,2021-01-17,55,0,34
"Hong Kong",China,22.3,114.2,2021-01-18,107,1,28
"Hong Kong",China,22.3,114.2,2021-01-19,56,2,42
"Hong Kong",China,22.3,114.2,2021-01-20,77,1,37
"Hong Kong",China,22.3,114.2,2021-01-21,131,2,0
"Hong Kong",China,22.3,114.2,2021-01-22,0,0,83
"Hong Kong",China,22.3,114.2,2021-01-23,81,0,50
"Hong Kong",China,22.3,114.2,2021-01-24,76,1,36
"Hong Kong",China,22.3,114.2,2021-01-25,73,2,22
"Hong Kong",China,22.3,114.2,2021-01-26,64,2,45
"Hong Kong",China,22.3,114.2,2021-01-27,60,2,61
"Hong Kong",China,22.3,114.2,2021-01-28,39,2,77
"Hong Kong",China,22.3,114.2,2021-01-29,50,1,63
"Hong Kong",China,22.3,114.2,2021-01-30,28,1,60
"Hong Kong",China,22.3,114.2,2021-01-31,53,2,61
"Hong Kong",China,22.3,114.2,2021-02-01,34,1,51
"Hong Kong",China,22.3,114.2,2021-02-02,25,2,75
"Hong Kong",China,22.3,114.2,2021-02-03,19,1,84
"Hong Kong",China,22.3,114.2,2021-02-04,22,1,51
"Hong Kong",China,22.3,114.2,2021-02-05,37,0,66
"Hong Kong",China,22.3,114.2,2021-02-06,19,0,78
"Hong Kong",China,22.3,114.2,2021-02-07,27,0,59
"Hong Kong",China,22.3,114.2,2021-02-08,32,0,31
"Hong Kong",China,22.3,114.2,2021-02-09,26,2,58
"Hong Kong",China,22.3,114.2,2021-02-10,17,1,46
"Hong Kong",China,22.3,114.2,2021-02-11,21,2,55
"Hong Kong",China,22.3,114.2,2021-02-12,24,1,59
"Hong Kong",China,22.3,114.2,2021-02-13,12,1,24
"Hong Kong",China,22.3,114.2,2021-02-14,12,0,25
"Hong Kong",China,22.3,114.2,2021-02-15,9,0,22
"Hong Kong",China,22.3,114.2,2021-02-16,8,2,25
"Hong Kong",China,22.3,114.2,2021-02-17,16,2,38
"Hong Kong",China,22.3,114.2,2021-02-18,8,0,28
"Hong Kong",China,22.3,114.2,2021-02-19,13,0,31
"Hong Kong",China,22.3,114.2,2021-02-20,15,0,33
"Hong Kong",China,22.3,114.2,2021-02-21,20,0,27
"Hong Kong",China,22.3,114.2,2021-02-22,16,0,15
"Hong Kong",China,22.3,114.2,2021-02-23,12,0,23
"Hong Kong",China,22.3,114.2,2021-02-24,17,1,34
"Hong Kong",China,22.3,114.2,2021-02-25,13,0,13
"Hong Kong",China,22.3,114.2,2021-02-26,24,0,19
"Hong Kong",China,22.3,114.2,2021-02-27,33,0,26
"Hong Kong",China,22.3,114.2,2021-02-28,22,1,17
"Hong Kong",China,22.3,114.2,2021-03-01,14,1,11
"Hong Kong",China,22.3,114.2,2021-03-02,13,0,16
"Hong Kong",China,22.3,114.2,2021-03-03,14,0,15
"Hong Kong",China,22.3,114.2,2021-03-04,9,1,15
"Hong Kong",China,22.3,114.2,2021-03-05,11,0,11
"Hong Kong",China,22.3,114.2,2021-03-06,8,1,18
"Hong Kong",China,22.3,114.2,2021-03-07,16,0,7
"Hong Kong",China,22.3,114.2,2021-03-08,9,0,7
"Hong Kong",China,22.3,114.2,2021-03-09,21,0,26
"Hong Kong",China,22.3,114.2,2021-03-10,8,1,13
"Hong Kong",China,22.3,114.2,2021-03-11,22,0,19
"Hong Kong",China,22.3,114.2,2021-03-12,60,0,17
"Hong Kong",China,22.3,114.2,2021-03-13,47,0,27
"Hong Kong",China,22.3,114.2,2021-03-14,24,0,16
"Hong Kong",China,22.3,114.2,2021-03-15,30,0,15
"Hong Kong",China,22.3,114.2,2021-03-16,18,0,17
"Hong Kong",China,22.3,114.2,2021-03-17,11,0,23
"Hong Kong",China,22.3,114.2,2021-03-18,10,0,15
"Hong Kong",China,22.3,114.2,2021-03-19,13,0,13
"Hong Kong",China,22.3,114.2,2021-03-20,8,0,26
"Hong Kong",China,22.3,114.2,2021-03-21,8,0,12
"Hong Kong",China,22.3,114.2,2021-03-22,18,0,26
"Hong Kong",China,22.3,114.2,2021-03-23,12,1,35
"Hong Kong",China,22.3,114.2,2021-03-24,10,0,27
"Hong Kong",China,22.3,114.2,2021-03-25,9,0,31
"Hong Kong",China,22.3,114.2,2021-03-26,11,1,29
"Hong Kong",China,22.3,114.2,2021-03-27,6,0,17
"Hong Kong",China,22.3,114.2,2021-03-28,1,0,0
"Hong Kong",China,22.3,114.2,2021-03-29,8,0,35
"Hong Kong",China,22.3,114.2,2021-03-30,7,0,10
"Hong Kong",China,22.3,114.2,2021-03-31,6,0,10
"Hong Kong",China,22.3,114.2,2021-04-01,13,0,13
"Hong Kong",China,22.3,114.2,2021-04-02,19,0,14
"Hong Kong",China,22.3,114.2,2021-04-03,2,0,11
"Hong Kong",China,22.3,114.2,2021-04-04,7,0,6
"Hong Kong",China,22.3,114.2,2021-04-05,16,0,6
"Hong Kong",China,22.3,114.2,2021-04-06,7,0,10
"Hong Kong",China,22.3,114.2,2021-04-07,8,0,8
"Hong Kong",China,22.3,114.2,2021-04-08,10,0,11
"Hong Kong",China,22.3,114.2,2021-04-09,14,2,12
"Hong Kong",China,22.3,114.2,2021-04-10,5,0,7
"Hong Kong",China,22.3,114.2,2021-04-11,13,0,13
"Hong Kong",China,22.3,114.2,2021-04-12,13,0,8
"Hong Kong",China,22.3,114.2,2021-04-13,13,1,13
"Hong Kong",China,22.3,114.2,2021-04-14,5,1,10
"Hong Kong",China,22.3,114.2,2021-04-15,6,0,9
"Hong Kong",China,22.3,114.2,2021-04-16,17,0,7
"Hong Kong",China,22.3,114.2,2021-04-17,18,0,5
"Hong Kong",China,22.3,114.2,2021-04-18,30,0,12
"Hong Kong",China,22.3,114.2,2021-04-19,12,0,4
"Hong Kong",China,22.3,114.2,2021-04-20,8,0,13
"Hong Kong",China,22.3,114.2,2021-04-21,1,0,15
"Hong Kong",China,22.3,114.2,2021-04-22,14,0,14
"Hong Kong",China,22.3,114.2,2021-04-23,9,0,9
"Hong Kong",China,22.3,114.2,2021-04-24,3,0,15
"Hong Kong",China,22.3,114.2,2021-04-25,6,0,14
"Hong Kong",China,22.3,114.2,2021-04-26,4,0,9
"Hong Kong",China,22.3,114.2,2021-04-27,8,0,16
"Hong Kong",China,22.3,114.2,2021-04-28,7,0,13
"Hong Kong",China,22.3,114.2,2021-04-29,15,0,12
"Hong Kong",China,22.3,114.2,2021-04-30,4,0,12
"Hong Kong",China,22.3,114.2,2021-05-01,8,1,16
"Hong Kong",China,22.3,114.2,2021-05-02,2,0,13
"Hong Kong",China,22.3,114.2,2021-05-03,2,0,2
"Hong Kong",China,22.3,114.2,2021-05-04,4,0,4
"Hong Kong",China,22.3,114.2,2021-05-05,6,0,11
"Hong Kong",China,22.3,114.2,2021-05-06,2,0,6
"Hong Kong",China,22.3,114.2,2021-05-07,3,0,5
"Hong Kong",China,22.3,114.2,2021-05-08,5,0,13
"Hong Kong",China,22.3,114.2,2021-05-09,1,0,7
"Hong Kong",China,22.3,114.2,2021-05-10,4,0,3
"Hong Kong",China,22.3,114.2,2021-05-11,1,0,7
"Hong Kong",China,22.3,114.2,2021-05-12,2,0,2
"Hong Kong",China,22.3,114.2,2021-05-13,3,0,6
"Hong Kong",China,22.3,114.2,2021-05-14,1,0,5
"Hong Kong",China,22.3,114.2,2021-05-15,3,0,6
"Hong Kong",China,22.3,114.2,2021-05-16,3,0,3
"Hong Kong",China,22.3,114.2,2021-05-17,1,0,6
"Hong Kong",China,22.3,114.2,2021-05-18,1,0,4
"Hong Kong",China,22.3,114.2,2021-05-19,1,0,4
"Hong Kong",China,22.3,114.2,2021-05-20,1,0,3
"Hong Kong",China,22.3,114.2,2021-05-21,1,0,5
"Hong Kong",China,22.3,114.2,2021-05-22,1,0,3
"Hong Kong",China,22.3,114.2,2021-05-23,2,0,3
"Hong Kong",China,22.3,114.2,2021-05-24,1,0,3
"Hong Kong",China,22.3,114.2,2021-05-25,2,0,4
"Hong Kong",China,22.3,114.2,2021-05-26,1,0,1
"Hong Kong",China,22.3,114.2,2021-05-27,0,0,0
"Hong Kong",China,22.3,114.2,2021-05-28,0,0,4
"Hong Kong",China,22.3,114.2,2021-05-29,1,0,6
"Hong Kong",China,22.3,114.2,2021-05-30,0,0,1
"Hong Kong",China,22.3,114.2,2021-05-31,4,0,0
"Hong Kong",China,22.3,114.2,2021-06-01,7,0,3
"Hong Kong",China,22.3,114.2,2021-06-02,0,0,1
"Hong Kong",China,22.3,114.2,2021-06-03,1,0,1
"Hong Kong",China,22.3,114.2,2021-06-04,1,0,2
"Hong Kong",China,22.3,114.2,2021-06-05,1,0,5
"Hong Kong",China,22.3,114.2,2021-06-06,7,0,0
"Hong Kong",China,22.3,114.2,2021-06-07,7,0,0
"Hong Kong",China,22.3,114.2,2021-06-08,3,0,0
"Hong Kong",China,22.3,114.2,2021-06-09,4,0,3
"Hong Kong",China,22.3,114.2,2021-06-10,2,0,3
"Hong Kong",China,22.3,114.2,2021-06-11,0,0,3
"Hong Kong",China,22.3,114.2,2021-06-12,3,0,2
"Hong Kong",China,22.3,114.2,2021-06-13,0,0,3
Hubei,China,30.9756,112.2707,2020-01-22,0,0,0
Hubei,China,30.9756,112.2707,2020-01-23,0,0,0
Hubei,China,30.9756,112.2707,2020-01-24,105,7,3
Hubei,China,30.9756,112.2707,2020-01-25,212,16,1
Hubei,China,30.9756,112.2707,2020-01-26,297,12,10
Hubei,China,30.9756,112.2707,2020-01-27,365,24,3
Hubei,China,30.9756,112.2707,2020-01-28,2131,49,35
Hubei,China,30.9756,112.2707,2020-01-29,0,0,8
Hubei,China,30.9756,112.2707,2020-01-30,1349,37,2
Hubei,China,30.9756,112.2707,2020-01-31,903,42,51
Hubei,China,30.9756,112.2707,2020-02-01,1347,45,27
Hubei,China,30.9756,112.2707,2020-02-02,4024,101,127
Hubei,China,30.9756,112.2707,2020-02-03,2345,64,91
Hubei,China,30.9756,112.2707,2020-02-04,3156,65,136
Hubei,China,30.9756,112.2707,2020-02-05,2987,70,111
Hubei,China,30.9756,112.2707,2020-02-06,2447,69,184
Hubei,China,30.9756,112.2707,2020-02-07,2841,81,298
Hubei,China,30.9756,112.2707,2020-02-08,2147,81,324
Hubei,China,30.9756,112.2707,2020-02-09,2531,91,356
Hubei,China,30.9756,112.2707,2020-02-10,2097,103,427
Hubei,China,30.9756,112.2707,2020-02-11,1638,94,417
Hubei,China,30.9756,112.2707,2020-02-12,0,0,47
Hubei,China,30.9756,112.2707,2020-02-13,14840,242,773
Hubei,China,30.9756,112.2707,2020-02-14,6200,147,1315
Hubei,China,30.9756,112.2707,2020-02-15,1843,139,849
Hubei,China,30.9756,112.2707,2020-02-16,1933,100,1016
Hubei,China,30.9756,112.2707,2020-02-17,1807,93,1223
Hubei,China,30.9756,112.2707,2020-02-18,1693,132,1266
Hubei,China,30.9756,112.2707,2020-02-19,349,108,1209
Hubei,China,30.9756,112.2707,2020-02-20,411,115,1451
Hubei,China,30.9756,112.2707,2020-02-21,220,0,93
Hubei,China,30.9756,112.2707,2020-02-22,1422,202,3418
Hubei,China,30.9756,112.2707,2020-02-23,0,0,44
Hubei,China,30.9756,112.2707,2020-02-24,203,149,1405
Hubei,China,30.9756,112.2707,2020-02-25,499,68,2223
Hubei,China,30.9756,112.2707,2020-02-26,401,52,1998
Hubei,China,30.9756,112.2707,2020-02-27,409,26,2414
Hubei,China,30.9756,112.2707,2020-02-28,318,41,3020
Hubei,China,30.9756,112.2707,2020-02-29,423,45,2590
Hubei,China,30.9756,112.2707,2020-03-01,570,34,2543
Hubei,China,30.9756,112.2707,2020-03-02,196,42,2398
Hubei,China,30.9756,112.2707,2020-03-03,114,32,2274
Hubei,China,30.9756,112.2707,2020-03-04,115,36,2349
Hubei,China,30.9756,112.2707,2020-03-05,134,31,2035
Hubei,China,30.9756,112.2707,2020-03-06,126,29,1441
Hubei,China,30.9756,112.2707,2020-03-07,74,28,1467
Hubei,China,30.9756,112.2707,2020-03-08,41,27,1735
Hubei,China,30.9756,112.2707,2020-03-09,36,22,1253
Hubei,China,30.9756,112.2707,2020-03-10,17,16,1255
Hubei,China,30.9756,112.2707,2020-03-11,13,22,1391
Hubei,China,30.9756,112.2707,2020-03-12,8,10,1184
Hubei,China,30.9756,112.2707,2020-03-13,5,6,1235
Hubei,China,30.9756,112.2707,2020-03-14,4,13,1407
Hubei,China,30.9756,112.2707,2020-03-15,4,10,1328
Hubei,China,30.9756,112.2707,2020-03-16,4,14,854
Hubei,China,30.9756,112.2707,2020-03-17,1,12,861
Hubei,China,30.9756,112.2707,2020-03-18,1,11,924
